Name	Direction	TU_start	TU_end	Genes
ydiE	+	1789603.0	1789804	ydiE
ydiFO	+	1775587	1778347	ydiO,ydiF
ydiJ-menI-ydiH	-	1764934	1768685	ydiJ,menI,ydiH
ydiK	+	1769074	1770186	ydiK
ydiL	+	1770615	1770971	ydiL
ydiM	+	1770926.0	1772285	ydiM
ydiNB-aroD	+	1772512	1775444	aroD,ydiB,ydiN
ydiP	-	1778390	1779328	ydiP
ydiQRST-fadK	+	1779617	1784677	fadK,ydiT,ydiS,ydiR,ydiQ
ydiU	-	1789808	1791254	selO
ydiV	-	1791307	1792087	rflP
ydiY	-	1805325	1806217.0	ydiY
ydiZ	+	1807400	1807690	ydiZ
ydjA-selD-topB	-	1844932	1848700	topB,ydjA,selD
ydjE	-	1852621	1854041.0	ydjE
ydjF	-	1854096	1854924.0	ydjF
ydjLKJIHG	-	1854991	1861332	ydjL,ydjK,ydjJ,ydjI,ydjH,ydjG
ydjM	+	1810170	1810801	ydjM
ydjO	-	1812329	1813255.0	ydjO
ydjXYZ-ynjABCD	+	1833401	1839400	ynjD,ynjC,ynjB,ynjA,ydjZ,ydjY,ydjX
yeaC	-	1861702	1861974	yeaC
yeaD	+	1863850	1864734	yeaD
yeaE	-	1864782	1865724	yeaE
yeaGH	+	1866765	1870238	yeaH,yeaG
yeaK	+	1873574	1874077	yeaK
yeaL	+	1874323	1874798	yeaL
yeaM	-	1874755	1875600	nimR
yeaO	+	1876822.0	1877256	yeaO
yeaP	+	1877657	1878740	dgcP
yeaQ	-	1879007	1879390.0	yeaQ
yeaR-yoaG	-	1879403	1879994	yeaR,yoaG
yeaVW	+	1883188	1885789	yeaW,yeaV
yeaX	+	1885845	1886810	yeaX
yeaY	-	1889951	1890561	yeaY
yebA	-	1940313	1941833.0	mepM
yebB	+	1946110	1946853	yebB
yebC-ruvC	-	1946815	1948185	ruvC,yebC
yebE	-	1929048	1929732	yebE
yebF	-	1930034	1930390	yebF
yebG	-	1930457	1930765	yebG
yebK	+	1936590.0	1937521	yebK
yebO	-	1908261	1908548	yebO
yebQ	+	1910159.0	1911649	yebQ
yebV	+	1921725.0	1922016	yebV
yebW	+	1921957.0	1922312	yebW
yecA	-	1990954	1991619	yecA
yecDE	+	1950832	1952213	yecE,yecD
yecF	+	1995717	1996088	yecF
yecH	-	1989251	1989652.0	yecH
yecJ	-	1987507	1987802.0	yecJ
yecM-cutC	-	1958447	1959984.0	yecM,cutC
yecN-cmoAB	+	1952266	1954413	cmoB,cmoA,yecN
yecR	+	1988200	1988545	yecR
yecT	+	1961935	1962460	yecT
yedA	+	2029539	2030459	yedA
yedD	-	2007677	2008261.0	yedD
yedEF	+	2008277	2009712	yedF,yedE
yedI	-	2028449	2029461.0	yedI
yedK	+	2009821	2010489	yedK
yedL	+	2010600	2011079	yedL
yedN	-	2011223	2012351	yedN
yedP	+	2025511	2026326	yedP
yedRJ	-	2032384	2033421	drpB,yedJ
yedS	+	2034051	2035243	yedS
yeeA	-	2079533	2080661.0	yeeA
yeeED	-	2084226	2085552	tsuA,tsuB
yeeJ	+	2044763.0	2052014	yeeJ
yeeL	-	2052276	2053328	yeeL
yeeN	+	2056792.0	2057574	yeeN
yeeO	-	2058203	2059722.0	yeeO
yeeP	+	2070786	2071211	yeeP
yeeRST-cbeA-cbtA-yeeW	+	2074779	2078134	yeeW,cbtA,cbeA,yeeT,yeeS,yeeR
yeeX	-	2079032	2079417.0	tmaR
yeeY	-	2087329	2088258	yeeY
yeeZ	-	2088304	2089211.0	yeeZ
yefM-yoeB	-	2089211	2089733	yefM,yoeB
yegD	+	2147644.0	2149026	yegD
yegE	+	2143266	2146583	dgcE
yegH	+	2137863	2139485	yegH
yegI	-	2149039	2151077.0	yegI
yegJ	+	2151016.0	2151646	yegJ
yegL-pphC	-	2151711	2153128	yegL,pphC
yegP	+	2165189	2165521	yegP
yegRZ	-	2167602	2168349	yegZ,yegR
yegS	+	2168565.0	2169611	yegS
yegTUV	+	2178781	2182061	yegV,yegU,yegT
yegW	-	2182035	2182811	yegW
yegX	-	2182833	2183801.0	yegX
yehDCBA	-	2187380	2192222	yehD,yehC,yehB,yehA
yehE	-	2192515	2192880.0	yehE
yehF	+	2196445	2197298	yehF
yehHI	+	2197410	2203911	yehH,yehI
yehK	+	2203784.0	2204289	yehK
yehLMPQ	+	2204596	2210944	yehQ,yehP,yehM,yehL
yehR	+	2211195	2211686	yehR
yehS	-	2211726	2212226	yehS
yeiE	-	2248737	2249711.0	yeiE
yeiG	+	2243888.0	2244746	yeiG
yeiH	+	2249666.0	2250766	yeiH
yeiI	+	2251653.0	2252788	yeiI
yeiL	+	2255290.0	2256014	yeiL
yeiP	+	2265417	2266022	yeiP
yeiQ	+	2266164.0	2267711	yeiQ
yeiR-lpxT	+	2267742.0	2269567	lpxT,yeiR
yeiW	-	2265041	2265330	yeiW
yejABEF	+	2272364	2277889	yejF,yejE,yejB,yejA
yejG	-	2277893	2278397	yejG
yejK	-	2282940	2284109.0	yejK
yejLM	+	2284129	2286136	lapC,yejL
yejO	-	2286390	2289176	yejO
yfGM	-	2638663	2639370	yfgM
yfaATSQP	-	2327367	2336644	yfaA,yfaT,yfaS,yfaQ,yfaP
yfaE	+	2348338.0	2348768	yfaE
yfaH	+	2349687	2349893	yfaH
yfaL	-	2340417	2344284.0	yfaL
yfaVU	-	2358042	2360152	yfaV,yfaU
yfaX-rhmD	-	2360209	2362211	yfaX,rhmD
yfaXWVU	-	2358042	2362211	yfaU,yfaV,rhmD,yfaX
yfaY	-	2362431	2363655	yfaY
yfaZ	-	2363733	2364372.0	yfaZ
yfbK	-	2383995	2385905.0	yfbK
yfbL	+	2385760.0	2386831	yfbL
yfbM	+	2386934	2387437	yfbM
yfbN	-	2387710	2388587.0	yfbN
yfbO	+	2388458.0	2389057	yfbO
yfbP	+	2388995.0	2389964	yfbP
yfbR	+	2408831	2409461	yfbR
yfbS	-	2409520	2411352	yfbS
yfbU-hxpA	-	2411439	2412594	yfbU,hxpA
yfbV	-	2412677	2413132	yfbV
yfcC	+	2417081	2418601	yfcC
yfcD	-	2418634	2419206	yfcD
yfcE	-	2419234	2419818	yfcE
yfcF	-	2419841	2420485	yfcF
yfcG	+	2420621	2421268	yfcG
yfcJ	-	2438942	2440241.0	yfcJ
yfcUSRQPO	-	2449228	2455001	yfcU,yfcS,yfcR,yfcQ,yfcP,yfcO
yfcV	-	2455083	2455821.0	yfcV
yfcZ	-	2460650	2460979	yfcZ
yfdC	+	2465301	2466233	yfdC
yfdE	-	2488023	2489168	yfdE
yfdF	+	2462985.0	2464070	yfdF
yfdGHI	+	2467855	2470462	yfdI,yfdH,yfdG
yfdONMLK	-	2471077	2473246	yfdO,yfdN,yfdM,yfdL,yfdK
yfdPQ	+	2473604	2474856	yfdQ,yfdP
yfdRST	+	2474984	2476178	yfdT,yfdS,yfdR
yfdV	-	2489242	2490186	yfdV
yfdX	-	2488023	2494433	yfdE,yfdV,oxc,frc,yfdX
yfdY	-	2495050	2495333.0	yfdY
yfeCD	+	2518407	2519205	yfeD,yfeC
yfeH	+	2526909.0	2527944	yfeH
yfeKS	+	2537315	2538483	yfeS,yfeK
yfeN	+	2525127	2525891	yfeN
yfeO	+	2509453.0	2510886	yfeO
yfeR	-	2525930	2527039.0	yfeR
yfeYX	-	2549646	2551243	yfeX,yfeY
yffB-dapE-ypfN	+	2591217	2592962	ypfN,dapE,yffB
yffL	+	2560257	2560898	yffL
yffMN	+	2561368	2561993	yffN,yffM
yffO-yffP	+	2562053	2563117	yffP,yffO
yffQR	+	2563592	2564372	yffR,yffQ
yffS	+	2564400.0	2565332	yffS
yfgA	-	2641831	2642844	rodZ
yfgF	-	2626695	2629031	pdeF
yfgG	+	2629252	2629481	yfgG
yfgHI	+	2629792	2630865	yfgI,yfgH
yfgJ	-	2635599	2635814	yfgJ
yfgM	-	2638663	2639433	yfgM
yfgO	-	2614820	2615881	yfgO
yfhA	-	2687469	2688803	glrR
yfhG	-	2688793	2689506	qseG
yfhH	+	2698707.0	2699607	yfhH
yfhL	+	2699633	2699923	yfhL
yfhM-pbpC	-	2645013	2652324	yfhM,pbpC
yfhR	+	2664244.0	2665244	yfhR
yfiC	-	2712027	2712805.0	yfiC
yfiE	-	2714439	2715344.0	yfiE
yfiF	-	2717491	2718528	yfiF
yfiK	+	2715423	2716010	eamB
yfiL	+	2741315.0	2741725	yfiL
yfiM	+	2724033.0	2724451	yfiM
yfiR-dgcN-yfiB	+	2741824	2744169	yfiB,dgcN,yfiR
yfiRN	+	2741875	2743609	dgcN,yfiR
yfjD	+	2748774	2750060	yfjD
yfjH	-	2757644	2758660.0	yfjH
yfjI	+	2758855.0	2760394	yfjI
yfjJ	+	2760507.0	2761173	yfjJ
yfjM	-	2765513	2765985.0	yfjM
yfjPQ	+	2767710	2769486	yfjQ,yfjP
yfjR-ypjK-yfjS-yfjT	+	2769703	2771615	yfjT,yfjS,ypjK,yfjR
yfjU	-	2771840	2772154	yfjU
yfjV	-	2772167	2773212	yfjV
yfjW	+	2773285.0	2775021	yfjW
yfjXY-ypjJ-yfjZ-ypjF	+	2775919	2777782	ypjF,yfjZ,ypjJ,yfjY,yfjX
ygaC	-	2799650	2800590	ygaC
ygaM	+	2800121	2800475	ygaM
ygaQ	+	2786397	2788649	ygaQ
ygaVP	+	2797211	2798044	ygaP,ygaV
ygaY	+	2808316	2809493	ygaY
ygaZH	+	2809617	2810679	ygaH,ygaZ
ygbA	-	2856453	2856828	ygbA
ygbE	-	2873014	2873392.0	ygbE
ygbF	-	2878569	2878915	cas2
ygbI	-	2860467	2861441.0	ygbI
ygbJK	+	2861430	2863501	ygbK,ygbJ
ygbK	+	2862197	2863501	ygbK
ygbLM	+	2863593	2865012	ygbM,ygbL
ygbN	+	2864907.0	2866465	ygbN
ygcG	+	2905605.0	2906583	ygcG
ygcNOP	+	2892657	2894771	ygcP,ygcO,ygcN
ygcRQ	-	2894919	2896555	ygcR,ygcQ
ygcS	-	2896533	2897870	ygcS
ygcU	-	2897964	2899607.0	ygcU
ygcW	-	2899488	2900471.0	ygcW
ygdD	-	2941236	2941721.0	ygdD
ygdG	+	2930873.0	2931810	ygdG
ygdI	-	2942918	2943263.0	ygdI
ygdQ	+	2970392.0	2971133	ygdQ
ygdR	+	2971247.0	2971489	ygdR
ygeA	-	2979943	2980803.0	ygeA
ygeF	+	2990554	2991043	ygeF
ygeG	+	2991268	2991759	ygeG
ygeH	+	2991879	2993470	ygeH
ygeI	+	2993591.0	2993856	ygeI
ygeLK	-	2994460	2995092	ygeL,ygeK
ygeP	-	2997689	2997988	ygeP
ygeQ	-	2998034	2998828	ygeQ
ygeR	-	2999136	3000039.0	actS
ygeV	-	3004008	3005847	ygeV
ygeW	+	3006118.0	3007452	ygeW
ygeX	+	3007510	3008706	ygeX
ygeY	+	3008764	3009975	ygeY
ygfB-pepP-ubiHI	-	3051048	3055473	ygfB,pepP,ubiH,ubiI
ygfF	-	3045158	3045901	ygfF
ygfI	-	3066277	3067173	srsR
ygfK-ssnA	+	3015992	3020489	ssnA,ygfK
ygfM-xdhD	+	3020540	3024186	xdhD,ygfM
ygfTS	-	3028524	3030931	ygfT,ygfS
ygfZ	+	3041282	3042293	ygfZ
yggDC	-	3073976	3075225	yggC,fumE
yggE	-	3067340	3068185	yggE
yggG	+	3081892	3082671	loiP
yggI	+	3089588.0	3090252	yggI
yggM	-	3098558	3099757.0	yggM
yggN	-	3100904	3101798	yggN
yggR	-	3094100	3095080	yggR
yggSTU-rdgB-hemW	+	3095098	3098403	hemW,rdgB,yggU,yggT,yggS
yggX	+	3103993	3104368	yggX
yggX-mltC	+	3103993	3105512	mltC,yggX
yggX-mltC-nupG	+	3103993	3106970	nupG,mltC,yggX
yghA	+	3149483.0	3150546	yghA
yghB	+	3153529	3154222	yghB
yghED	-	3110590	3111988	yghE,yghD
yghF	-	3112054	3112899	yghF
yghG	-	3113067	3113477	yghG
yghJ	-	3114550	3119259.0	yghJ
yghO	-	3129043	3130215	yghO
yghQ	-	3131341	3132525.0	yghQ
yghSR	-	3132454	3133957	yghS,yghR
yghT	+	3133915.0	3134823	yghT
yghU	+	3138700	3139593	yghU
yghW	-	3146450	3146753.0	yghW
yghX	-	3146856	3147691	yghX
yghZ	+	3147897	3148937	gpr
ygiD	-	3181619	3182561.0	ygiD
ygiF-glnE	-	3196801	3200965	ygiF,glnE
ygiH	+	3204694	3205311	plsY
ygiL	+	3185342.0	3185965	ygiL
ygiM	+	3201104	3201827	ygiM
ygiN	+	3173078.0	3173456	ygiN
ygiQ	-	3158927	3161310.0	ygiQ
ygiS	-	3166111	3167731.0	ygiS
ygiV	-	3168749	3169287.0	ygiV
ygiW	-	3169284	3169887.0	ygiW
ygiZ	-	3171879	3172323	ygiZ
ygjH	-	3220915	3221264.0	ygjH
ygjI	+	3226142.0	3227667	ygjI
ygjJK	+	3227801	3231239	ygjK,ygjJ
ygjP	+	3235960	3236463	ygjP
ygjQ	+	3236365.0	3237232	ygjQ
ygjR	+	3237282	3238297	ygjR
ygjV	-	3241193	3241819.0	ygjV
yhaBC	+	3267854	3269602	yhaC,yhaB
yhaH	+	3252249.0	3252669	yhaH
yhaI	+	3252783.0	3253267	yhaI
yhaJ	-	3253318	3254261.0	yhaJ
yhaKL	+	3254319	3255207	yhaL,yhaK
yhbO	+	3298974	3299492	yhbO
yhbP	-	3299472	3299915	yhbP
yhbQ	+	3299939.0	3300268	yhbQ
yhbW	+	3303448	3304455	yhbW
yhbX	-	3319988	3321651.0	yhbX
yhbY	+	3327759	3328083	yhbY
yhcADE	+	3362112	3366929	yhcE,yhcD,yhcA
yhcB	+	3380182	3380589	zapG
yhcC	-	3353121	3354235.0	yhcC
yhcF	+	3366720.0	3367642	yhcF
yhcG	+	3367827	3368954	yhcG
yhcN	+	3385406.0	3385801	yhcN
yhcO	-	3385857	3386303.0	yhcO
yhdH	+	3403280.0	3404458	yhdH
yhdJ	+	3411617.0	3412537	yhdJ
yhdN-zntR	-	3438705	3439546	yhdN,zntR
yhdP	-	3392458	3396258	yhdP
yhdT-panF-prmA	+	3407351	3410042	yhdT,panF,prmA
yhdU	+	3412497.0	3412800	yhdU
yhdV	+	3418196.0	3418611	yhdV
yhdWXYZ	+	3418972	3423194	yhdZ,yhdY,yhdX,yhdW
yheO-tusDCB	-	3474678	3476541	tusB,tusC,tusD,yheO
yheSTU	+	3481289	3484436	yheU,yheT,yheS
yhfA	-	3485414	3485951	yhfA
yhfG-fic-pabA	-	3490266	3491648	pabA,fic,yhfG
yhfK	+	3486761	3488893	yhfK
yhfL	+	3499311.0	3499615	yhfL
yhfXW-php-yhfUTS	-	3504935	3510976	yhfX,yhfW,php,yhfU,yhfT,yhfS
yhfZY	-	3511060	3512344	yhfZ,yhfY
yhgE	-	3530715	3532588.0	yhgE
yhgF	+	3537176.0	3539706	yhgF
yhgN	+	3575071	3575664	yhgN
yhhA	+	3586729.0	3587383	yhhA
yhhH	+	3623399	3623782	yhhH
yhhI	+	3624173.0	3625514	yhhI
yhhM	-	3605251	3605794.0	yhhM
yhhN	+	3605575.0	3606377	yhhN
yhhQ	+	3609119.0	3609882	yhhQ
yhhS	-	3610516	3611733	yhhS
yhhT	+	3611841.0	3612914	yhhT
yhhW	-	3578950	3579645	yhhW
yhhX	-	3579768	3581016.0	yhhX
yhhY	+	3581111	3581626	yhhY
yhhZ-yrhA-insA6AB6B6	+	3581758.0	3584309	insB6,insA6,insAB6,yrhA,yhhZ
yhiD	-	3655255	3656110.0	yhiD
yhiI-rbbA-yhhJ	-	3625679	3630602	yhiI,rbbA,yhhJ
yhiJ	-	3630968	3632595.0	yhiJ
yhiL	-	3632852	3634488	yhiL
yhiM	+	3634743	3635893	yhiM
yhiN	-	3636208	3637500.0	yhiN
yhiS	+	3651291	3653713	yhiS
yhjA	-	3667791	3669261	ccp
yhjB	-	3671292	3672045.0	yhjB
yhjC	+	3672136	3673313	rcdB
yhjD	+	3673330.0	3674375	yhjD
yhjE	+	3674637.0	3676108	yhjE
yhjG	-	3676290	3678412	yhjG
yhjH	-	3678420	3679229	pdeH
yhjJ	-	3680444	3682016	yhjJ
yhjR	-	3695997	3696364	yhjR
yhjV	+	3700398.0	3701834	yhjV
yhjX	-	3710799	3712043	yhjX
yhjY	-	3712236	3712983.0	yhjY
yiaA	-	3726924	3727391	yiaA
yiaB	-	3727407	3727797.0	yiaB
yiaD	+	3716356.0	3717206	yiaD
yiaF	-	3718334	3719097	yiaF
yiaG	+	3719431	3719768	yiaG
yiaKLMNO-lyx-sgbHUE	+	3742674	3750781	yiaM,sgbE,sgbU,sgbH,lyxK,yiaO,yiaN,yiaL,yiaK
yiaT	-	3751128	3751962.0	yiaT
yiaU	+	3751896.0	3752966	yiaU
yiaWV	-	3752963	3754428	yiaW,yiaV
yiaY	-	3756676	3757878.0	yiaY
yibA	+	3766307	3767179	yibA
yibD	-	3789047	3790149	waaH
yibF	-	3761347	3761975	yibF
yibG	+	3768064.0	3768638	yibG
yibIH	-	3770243	3771744	yibI,yibH
yibJ	+	3767221	3767922	yibJ
yibL	+	3776597.0	3777027	yibL
yibN	-	3784584	3785195.0	yibN
yibN-grxC-secB-gpsA	-	3782642	3785195	grxC,yibN,gpsA,secB
yibT	-	3776171	3776424.0	yibT
yicC	+	3816645	3817603	yicC
yicG	+	3818874	3819491	yicG
yicH	+	3830431	3832166	yicH
yicJI	-	3832219	3836664	yicI,yicJ
yicL	+	3838248	3839171	yicL
yicN	-	3841950	3842509.0	yicN
yicR-rpmBG	-	3811209	3812577	rpmG,rpmB,yicR
yicR-rpmBG-mutM	-	3810343	3812577	mutM,rpmG,rpmB,yicR
yicS	+	3840215	3840508	yicS
yidA	-	3876140	3876952	yidA
yidB	-	3877067	3877615.0	yidB
yidE	-	3864612	3866390.0	yidE
yidHGF	-	3855114	3856307	yidH,yidG,yidF
yidI	+	3856415	3856864	yidI
yidKJ	-	3856911	3860116	yidK,yidJ
yidL	+	3860253	3861176	yidL
yidP	+	3863899	3864615	yidP
yidQ	+	3867544	3868060	yidQ
yidR	-	3868062	3869412.0	yidR
yidX	+	3875438	3876094	yidX
yidZ	+	3892765	3893724	yidZ
yieEF	+	3893829	3895218	yieF,yieE
yieG	-	3895272	3896609	adeP
yieH	+	3896657.0	3897439	yieH
yieP-hsrA	-	3939185	3941327	yieP,hsrA
yifB	-	3948449	3950175.0	yifB
yifE	+	3948086	3948424	maoP
yifK	+	3980887	3982272	thrP
yifL-dapF-yigA-xerC-yigB	+	3994492	3997899	yigB,xerC,yigA,dapF,lptM
yifN	-	3960012	3960460	yifN
yigE	-	4000292	4001056	yigE
yigGF	-	4002419	4003193	yigG,yigF
yigI	-	4004230	4004724	yigI
yihA	-	4050133	4050985.0	yihA
yihD	+	4042049	4042338	yihD
yihF	+	4044055.0	4045629	yihF
yihG	-	4045670	4046652	yihG
yihI	+	4051308	4051856	yihI
yihLM	+	4060447	4062145	yihM,yihL
yihN	+	4062166.0	4063512	yihN
yihPO	-	4064363	4067194	yihP,yihO
yihQ	-	4067240	4069433.0	yihQ
yihR	-	4069475	4070401	yihR
yihUTS	-	4070515	4073663	yihS,yihT,yihU
yihV-csqR	+	4073712	4075454	csqR,yihV
yihW	+	4074641	4075454	csqR
yihXY-dtd-fabY	+	4075548	4078438	fabY,dtd,yihY,yihX
yiiE	+	4079180.0	4079509	yiiE
yiiF	+	4079597.0	4080025	yiiF
yiiG	+	4086881.0	4088057	yiiG
yiiM	+	4102784.0	4103496	yiiM
yiiQ	-	4111615	4112312.0	yiiQ
yiiR	+	4112315	4112755	yiiR
yiiS-uspD	+	4112869	4113721	uspD,yiiS
yiiU	+	4118515	4118760	zapB
yiiX	-	4127286	4127894	yiiX
yijE	+	4136089.0	4137013	yijE
yijF	-	4137040	4137864.0	yijF
yijO	-	4147466	4148429.0	yijO
yjaA	+	4213120.0	4213617	yjaA
yjaB	-	4213680	4214156.0	yjaB
yjaG	+	4199373.0	4200094	yjaG
yjaH	+	4200511.0	4201261	yjaH
yjaZ	+	4189753	4190349	yjaZ
yjbB	+	4227602	4229362	yjbB
yjbD	-	4231359	4231631	yjbD
yjbE	+	4235858	4236209	yjbE
yjbEFGH	+	4235858	4239730	yjbH,yjbG,yjbF,yjbE
yjbFGH	+	4236262	4239730	yjbH,yjbG,yjbF
yjbI	+	4250703	4252283	yjbI
yjbJ	+	4259237	4259446	yjbJ
yjbLM	+	4260321	4261306	yjbM,yjbL
yjbQR	+	4270214	4271061	yjbR,yjbQ
yjcB	-	4274760	4275164	yjcB
yjcC	+	4275418	4277057	pdeC
yjcE	+	4279829.0	4281629	yjcE
yjcF	-	4281783	4283106.0	yjcF
yjcH-actP	-	4283253	4285213	actP,yjcH
yjcO	-	4296436	4297330.0	yjcO
yjcS	-	4304612	4306627	yjcS
yjdC	-	4362733	4363330	dicD
yjdF	-	4344929	4345558	yjdF
yjdIJ	+	4351843	4352357	yjdJ,yjdI
yjdM	-	4326399	4326836.0	yjdM
yjdN	-	4325298	4325741	yjdN
yjdP	+	4313868	4314197	yjdP
yjeFE-amiB-mutL-miaA-hfq-hflXKC	+	4393677	4404304	tsaE,nnr,amiB,mutL,miaA,hfq,hflX,hflK,hflC
yjeH	-	4369156	4370412	yjeH
yjeI	+	4372761	4373162	yjeI
yjeJ	-	4373365	4374369.0	yjeJ
yjeM	+	4383839	4385341	yjeM
yjeNO	+	4385393	4386018	yjeO,yjeN
yjeT	+	4404386	4404583	yjeT
yjeV	+	4392736	4392945	yjeV
yjfIJ	+	4410133	4411251	yjfJ,yjfI
yjfKLMC	+	4411272	4414191	yjfC,yjfM,yjfL,yjfK
yjfN	-	4416017	4416292	yjfN
yjfP	+	4416756.0	4417701	yjfP
yjfY	-	4424516	4424828.0	yjfY
yjfZ	-	4426628	4427517.0	yjfZ
yjgA	-	4457314	4458015.0	yjgA
yjgB	-	4495190	4496349.0	ahr
yjgD	+	4478445	4478889	rraB
yjgH	-	4472814	4473209	yjgH
yjgL	+	4475401.0	4477251	yjgL
yjgM	-	4479034	4479671.0	yjgM
yjgN	+	4479566.0	4480926	yjgN
yjgR	-	4488561	4490085.0	yjgR
yjgX	-	4499593	4500791	yjgX
yjgZ	+	4501058.0	4501589	yjgZ
yjhA	-	4538785	4539501	nanC
yjhD	-	4506626	4506856	yjhD
yjhE	+	4506861	4507109	yjhE
yjhF	-	4520671	4522020	yjhF
yjhIHG	-	4522127	4525888	yjhI,yjhH,yjhG
yjhP	-	4532437	4533183	yjhP
yjhR	+	4535015	4536031	yjhR
yjhU	-	4519338	4520381.0	yjhU
yjhV	+	4509009	4510133	yjhV
yjiC	-	4555490	4556320	yjiC
yjiHG-iadA	-	4558354	4560680	yjiH,yjiG,iadA
yjiJ	-	4561497	4562682.0	yjiJ
yjiK	-	4562743	4563730.0	yjiK
yjiML	-	4563922	4565850	yjiM,yjiL
yjiR	-	4570162	4571574	yjiR
yjiS	+	4571705.0	4571915	yjiS
yjiT	+	4572384	4573931	yjiT
yjiV	+	4574135	4576855	yjiV
yjiXA	-	4587909	4589109	yjiX,yjiA
yjjB-dnaTC	-	4600139	4602177	dnaC,dnaT,yjjB
yjjB-dnaTC-yjjA	-	4599620	4602177	yjjA,dnaC,dnaT,yjjB
yjjI	-	4615515	4617065	yjjI
yjjJ	+	4621657.0	4623100	hipH
yjjK	-	4628855	4630566.0	ettA
yjjN	+	4595990	4597012	lgoD
yjjP	-	4602088	4603034	yjjP
yjjQ-bglJ	+	4603319	4604837	bglJ,yjjQ
yjjUV	+	4612411	4614260	yjjV,yjjU
yjjW	-	4614680	4615543	yjjW
yjjX	-	4633233	4633899.0	yjjX
yjjY	+	4640358.0	4640542	yjjY
yjjZ	+	4605777	4606040	yjjZ
yjtD	+	4640838.0	4641628	yjtD
ykfA-yafZ	-	267184	268960	ykfA,yafZ
ykfBF-yafX-ykfGH-yafW-ykfI	-	263328	266227	ykfI,yafW,ykfH,ykfG,yafX,ykfF,ykfB
ykfC	+	272847	273992	ykfC
ykfGH-yafW-ykfI	-	263328	264762	ykfI,yafW,ykfH,ykfG
ykfJ-prfH	+	253467	254202	prfH,ykfJ
ykgA	-	316450	317136	ykgA
ykgEFG	+	321608	324453	ykgG,ykgF,ykgE
ykgH	-	324696	325364	ykgH
ykgJ	-	303853	304258.0	ykgJ
ykgL	+	311939.0	312339	ykgL
ykgMO	-	312374	312805	ykgM,ykgO
ykgR	-	313141	313285	ykgR
ykiA	+	408574	408950	ykiA
ylaC	-	478781	479288	ylaC
ylbG	-	529645	530016	ylbG
yliI	+	878742	879857	yliI
yliM-ompX	+	850209	851009	yliM,ompX
ymbA	+	1014896	1015459	pqiC
ymcE-gnsA	+	1051830.0	1052240	gnsA,ymcE
ymdA	+	1105201	1105725	ymdA
ymdAB	+	1105201	1106353	ymdB,ymdA
ymdAB-clsC	+	1105201	1107776	clsC,ymdB,ymdA
ymdB	+	1105803	1106353	ymdB
ymdB-clsC	+	1105803	1107776	clsC,ymdB
ymdE-ycdU	+	1095544	1096829	ycdU,ymdE
ymdF	+	1068081	1068254	ymdF
ymfA-ycfZ	-	1180479	1181725	ymfA,ycfZ
ymfED	-	1196867	1198237	ymfE,ymfD
ymfH-xisE-intE	-	1199679	1201380	ymfH,xisE,intE
ymfI	+	1201440.0	1201838	ymfI
ymfJ	-	1201776	1202184.0	ymfJ
ymfK	-	1202259	1202933	ymfK
ymfTLMNR-beeE-jayE-ymfQ-ycfK-tfaP	+	1203024	1208545	tfaP,ycfK,ymfQ,jayE,beeE,ymfR,ymfN,ymfM,ymfL,ymfT
ymgA-ariR	+	1216068	1216635	ariR,ymgA
ymgC	+	1216748	1216996	ymgC
ymgE	+	1244555.0	1244982	ymgE
ymgF	+	1218814.0	1219201	ymgF
ymgGD	-	1222305	1222988	ymgG,ymgD
ymiA-yciX	+	1335090	1335458	yciX,ymiA
ymjA	-	1357423	1357810.0	ymjA
ymjC-mpaA	-	1389870	1390862	ymjC,mpaA
ynaA-lomR	+	1426454	1428984	lomR,ynaA
ynaE	-	1433991	1434224	ynaE
ynaI	-	1394891	1395973	ynaI
ynaJ	+	1397365	1397622	ynaJ
ynaK-ydaY	+	1425219.0	1425980	ydaY,ynaK
ynbABCD	+	1477597	1482201	ynbD,ynbC,ynbB,ynbA
yncD	-	1520963	1523276.0	pqqU
yncE	+	1523227	1524368	yncE
yncG	+	1526228	1526864	yncG
yncH	+	1526940	1527152	yncH
yncI	+	1530586	1531639	yncI
yncJ	-	1508834	1509064	yncJ
yncK	-	1503218	1503649	yncK
yncL	-	1517099	1517246.0	yncL
yneE	-	1608108	1609182.0	yneE
yneJ	+	1614780.0	1615685	ptrR
yneK	+	1615550.0	1616878	yneK
yneL	-	1590334	1590536	yneL
yneO	-	1592665	1598086	yneO
ynfA	-	1655347	1655690.0	ynfA
ynfB-speG	+	1655709	1656744	speG,ynfB
ynfC	-	1656747	1657547.0	ynfC
ynfD	+	1657414.0	1657870	ynfD
ynfEFGH-dmsD	+	1658003	1665120	dmsD,ynfH,ynfG,ynfF,ynfE
ynfK	-	1666524	1667335.0	bidA
ynfL	-	1668699	1669652.0	ynfL
ynfM	+	1669672	1670952	ynfM
ynfN	-	1637954	1638299.0	ynfN
ynfO-ydfO	+	1636727.0	1637457	ydfO,ynfO
ynfP	-	1652728	1652838	ynfP
yniA	+	1807579.0	1808656	yniA
yniB	-	1808697	1809263	yniB
yniD	+	1805101.0	1805272	yniD
ynjE	+	1839440	1840774	ynjE
ynjF	-	1840783	1841432	ynjF
ynjH	-	1841863	1842188	ynjH
ynjI	-	1843831	1844900	ynjI
yntF-ydfK	+	1632723	1633305	ynfT,ydfK
yoaA	-	1891325	1893235	yoaA
